|成交日期| 交易所 |       品种       |      合约      |买/卖|   投/保    |  成交价  | 手数 |   成交额   |       开平       |  手续费  |  平仓盈亏  |     权利金收支      |  成交序号  |  成交类型  |
|  Date  |Exchange|     Product      |   Instrument   | B/S |    S/H     |   Price  | Lots |  Turnover  |       O/C        |   Fee    | Total  P/L |Premium Received/Paid|  Trans.No. | trade type |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.700|     1|   419700.00|平昨              |     20.23|    22900.00|                 0.00|000002663628|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.700|     2|   839400.00|平昨              |     40.45|    45800.00|                 0.00|000002664164|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.700|     7|  2937900.00|平昨              |    141.58|   160300.00|                 0.00|000002664169|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002664980|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    46000.00|                 0.00|000002664981|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002664982|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002665103|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002665267|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002665285|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002665287|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    46000.00|                 0.00|000002665288|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002665698|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     9|  3778200.00|平昨              |    182.03|   207000.00|                 0.00|000002665769|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002668212|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     4|  1679200.00|平昨              |     80.90|    92000.00|                 0.00|000002668213|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002668214|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002668215|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002668216|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002668217|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002668224|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.200|     1|   419200.00|平昨              |     20.23|    22500.00|                 0.00|000002777789|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.200|     3|  1257600.00|平昨              |     60.68|    67500.00|                 0.00|000002777790|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.200|     1|   419200.00|平昨              |     20.23|    22500.00|                 0.00|000002777791|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.200|     1|   419200.00|平昨              |     20.23|    22500.00|                 0.00|000002778138|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.200|     1|   419200.00|平昨              |     20.23|    22500.00|                 0.00|000002778484|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.200|     1|   419200.00|平昨              |     20.23|    22500.00|                 0.00|000002778617|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.200|     1|   419200.00|平昨              |     20.23|    22500.00|                 0.00|000002779173|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.100|     1|   419100.00|平昨              |     20.23|    22400.00|                 0.00|000002780457|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.100|     6|  2514600.00|平昨              |    121.35|   133900.00|                 0.00|000002780759|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.100|     2|   838200.00|平昨              |     40.45|    44600.00|                 0.00|000002780760|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.100|     1|   419100.00|平昨              |     20.23|    22300.00|                 0.00|000002780761|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.200|     1|   419200.00|平昨              |     20.23|    22400.00|                 0.00|000002789275|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    46200.00|                 0.00|000002828251|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    46200.00|                 0.00|000002828252|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23100.00|                 0.00|000002828253|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23100.00|                 0.00|000002828343|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     4|  1679200.00|平昨              |     80.90|    92400.00|                 0.00|000002828374|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002828606|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002828607|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     3|  1259400.00|平昨              |     60.68|    69000.00|                 0.00|000002828608|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002828609|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002828610|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002828611|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002828612|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002828621|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    46000.00|                 0.00|000002828713|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23000.00|                 0.00|000002828714|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     7|  2938600.00|平昨              |    141.58|   161000.00|                 0.00|000002828715|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    47000.00|                 0.00|000002829965|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    47000.00|                 0.00|000002829966|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23500.00|                 0.00|000002829967|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    47000.00|                 0.00|000002829968|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    47000.00|                 0.00|000002829969|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23500.00|                 0.00|000002829970|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23500.00|                 0.00|000002831734|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    47000.00|                 0.00|000002831752|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     2|   839600.00|平昨              |     40.45|    47000.00|                 0.00|000002831770|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23500.00|                 0.00|000002831775|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     3|  1259400.00|平昨              |     60.68|    70500.00|                 0.00|000002831782|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.800|     1|   419800.00|平昨              |     20.23|    23500.00|                 0.00|000002831785|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002841982|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002841997|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002842144|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002842149|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002842150|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002842243|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002843983|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002844375|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002844478|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.900|     1|   419900.00|平昨              |     20.23|    23600.00|                 0.00|000002844553|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     1|   419400.00|平昨              |     20.23|    23200.00|                 0.00|000002884306|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     1|   419400.00|平昨              |     20.23|    23200.00|                 0.00|000002884307|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     1|   419400.00|平昨              |     20.23|    23200.00|                 0.00|000002884308|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     1|   419400.00|平昨              |     20.23|    23200.00|                 0.00|000002884309|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     1|   419400.00|平昨              |     20.23|    23200.00|                 0.00|000002884310|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     1|   419400.00|平昨              |     20.23|    23200.00|                 0.00|000002884311|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     1|   419400.00|平昨              |     20.23|    23200.00|                 0.00|000002884885|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     2|   838800.00|平昨              |     40.45|    46400.00|                 0.00|000002884900|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.400|     1|   419400.00|平昨              |     20.23|    23200.00|                 0.00|000002885086|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     2|   839000.00|平昨              |     40.45|    46600.00|                 0.00|000002889402|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     2|   839000.00|平昨              |     40.45|    46600.00|                 0.00|000002889403|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002889404|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002889405|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002889420|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     2|   839000.00|平昨              |     40.45|    46600.00|                 0.00|000002889946|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002891017|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002896403|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002896404|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002896405|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002896406|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002896407|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     1|   419500.00|平昨              |     20.23|    23300.00|                 0.00|000002896450|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     2|   839000.00|平昨              |     40.45|    46600.00|                 0.00|000002896460|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.500|     2|   839000.00|平昨              |     40.45|    46600.00|                 0.00|000002896461|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     1|   419600.00|平昨              |     20.23|    23400.00|                 0.00|000002906229|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     1|   419600.00|平昨              |     20.23|    23400.00|                 0.00|000002906286|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     8|  3356800.00|平昨              |    161.80|   187200.00|                 0.00|000002906303|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     1|   419600.00|平昨              |     20.23|    23400.00|                 0.00|000002909676|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     1|   419600.00|平昨              |     20.23|    23400.00|                 0.00|000002909677|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     1|   419600.00|平昨              |     20.23|    23400.00|                 0.00|000002909678|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     1|   419600.00|平昨              |     20.23|    23400.00|                 0.00|000002909679|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     1|   419600.00|平昨              |     20.23|    23400.00|                 0.00|000002909680|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.600|     1|   419600.00|平昨              |     20.23|    23400.00|                 0.00|000002909681|  普通成交  |
